data_as_of,start_week,end_week,group,state,indicator,covid_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_,footnote
2020-07-27T00:00:00.000,2020-02-01T00:00:00.000,2020-02-01T00:00:00.000,By week,United States,Week-ending,0,58420,.98000002,3783,0,479,4262,
2020-07-27T00:00:00.000,2020-02-08T00:00:00.000,2020-02-08T00:00:00.000,By week,United States,Week-ending,1,59179,.99000001,3786,0,520,4307,
2020-07-27T00:00:00.000,2020-02-15T00:00:00.000,2020-02-15T00:00:00.000,By week,United States,Week-ending,0,58459,.99000001,3812,0,554,4366,
2020-07-27T00:00:00.000,2020-02-22T00:00:00.000,2020-02-22T00:00:00.000,By week,United States,Week-ending,5,58536,1.01,3673,1,563,4240,
2020-07-27T00:00:00.000,2020-02-29T00:00:00.000,2020-02-29T00:00:00.000,By week,United States,Week-ending,7,58748,1.02,3791,4,647,4441,
2020-07-27T00:00:00.000,2020-03-07T00:00:00.000,2020-03-07T00:00:00.000,By week,United States,Week-ending,35,58786,1.02,3920,17,625,4562,
2020-07-27T00:00:00.000,2020-03-14T00:00:00.000,2020-03-14T00:00:00.000,By week,United States,Week-ending,52,57751,1.01,3908,27,612,4544,
2020-07-27T00:00:00.000,2020-03-21T00:00:00.000,2020-03-21T00:00:00.000,By week,United States,Week-ending,565,58612,1.03,4502,251,550,5359,
2020-07-27T00:00:00.000,2020-03-28T00:00:00.000,2020-03-28T00:00:00.000,By week,United States,Week-ending,3142,62610,1.12,6141,1419,440,8254,
2020-07-27T00:00:00.000,2020-04-04T00:00:00.000,2020-04-04T00:00:00.000,By week,United States,Week-ending,9938,71849,1.29,9860,4725,477,15314,
2020-07-27T00:00:00.000,2020-04-11T00:00:00.000,2020-04-11T00:00:00.000,By week,United States,Week-ending,16078,78577,1.42,11922,7191,472,20941,
2020-07-27T00:00:00.000,2020-04-18T00:00:00.000,2020-04-18T00:00:00.000,By week,United States,Week-ending,16970,76257,1.41,11335,7274,265,21107,
2020-07-27T00:00:00.000,2020-04-25T00:00:00.000,2020-04-25T00:00:00.000,By week,United States,Week-ending,15307,73237,1.36,10297,6562,143,19089,
2020-07-27T00:00:00.000,2020-05-02T00:00:00.000,2020-05-02T00:00:00.000,By week,United States,Week-ending,13027,68610,1.28,8869,5474,65,16467,
2020-07-27T00:00:00.000,2020-05-09T00:00:00.000,2020-05-09T00:00:00.000,By week,United States,Week-ending,11029,66017,1.25,7746,4658,47,14154,
2020-07-27T00:00:00.000,2020-05-16T00:00:00.000,2020-05-16T00:00:00.000,By week,United States,Week-ending,9020,63508,1.21,6645,3720,20,11962,
2020-07-27T00:00:00.000,2020-05-23T00:00:00.000,2020-05-23T00:00:00.000,By week,United States,Week-ending,7047,60598,1.16,5771,2925,23,9912,
2020-07-27T00:00:00.000,2020-05-30T00:00:00.000,2020-05-30T00:00:00.000,By week,United States,Week-ending,6011,58280,1.12,5146,2435,11,8733,
2020-07-27T00:00:00.000,2020-06-06T00:00:00.000,2020-06-06T00:00:00.000,By week,United States,Week-ending,4868,56954,1.09,4751,2094,11,7536,
2020-07-27T00:00:00.000,2020-06-13T00:00:00.000,2020-06-13T00:00:00.000,By week,United States,Week-ending,4046,55144,1.0599999,4322,1802,11,6574,
2020-07-27T00:00:00.000,2020-06-20T00:00:00.000,2020-06-20T00:00:00.000,By week,United States,Week-ending,3580,54050,1.05,4086,1518,5,6153,
2020-07-27T00:00:00.000,2020-06-27T00:00:00.000,2020-06-27T00:00:00.000,By week,United States,Week-ending,3384,52907,1.03,3806,1386,10,5813,
2020-07-27T00:00:00.000,2020-07-04T00:00:00.000,2020-07-04T00:00:00.000,By week,United States,Week-ending,3689,51473,.99000001,3822,1627,3,5885,
2020-07-27T00:00:00.000,2020-07-11T00:00:00.000,2020-07-11T00:00:00.000,By week,United States,Week-ending,3814,48147,.93000001,4009,1820,6,6009,
2020-07-27T00:00:00.000,2020-07-18T00:00:00.000,2020-07-18T00:00:00.000,By week,United States,Week-ending,2373,34422,.67000002,2518,1079,7,3818,
